station_guid,origin,target_time,horizon_step,actual,p10,p50,p90,residual,residual_median,residual_scale,outside_interval,residual_score,large_residual,anomaly,review_reason
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,1,0.99625,1.07475,1.07475,1.07475,-0.07850000000000013,0.00012499999999998623,0.04651657499999989,True,1.6902577199632667,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 01:00:00+00:00,2,0.997,1.072,1.072,1.072,-0.07500000000000007,-0.0022499999999999742,0.041883449999999996,True,1.7369629292715882,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 02:00:00+00:00,3,1.02025,1.05175,1.05175,1.05175,-0.03149999999999986,0.0011250000000000981,0.042810074999999725,True,0.7620869620060271,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 03:00:00+00:00,4,1.03,1.043,1.043,1.043,-0.0129999999999999,-0.00012499999999998623,0.03799162500000001,True,0.3388904791516528,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 04:00:00+00:00,5,1.032,1.043,1.043,1.043,-0.010999999999999899,0.000250000000000028,0.04262474999999991,True,0.26393116675170997,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 05:00:00+00:00,6,1.032,1.043,1.043,1.043,-0.010999999999999899,-0.0030000000000000027,0.03613837500000005,True,0.22137132618718702,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 06:00:00+00:00,7,1.06325,1.05275,1.05275,1.05275,0.010499999999999954,-0.005249999999999977,0.04818449999999996,True,0.3268685988232719,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 07:00:00+00:00,8,1.02775,1.043,1.043,1.043,-0.015249999999999986,-0.004125000000000045,0.054856199999999966,True,0.20280296484262395,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 08:00:00+00:00,9,1.0135,1.0325,1.0325,1.0325,-0.018999999999999906,0.0011249999999999871,0.043922024999999934,True,0.458198364032622,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 09:00:00+00:00,10,1.0099999999999998,1.00025,1.00025,1.00025,0.009749999999999703,0.0012499999999999734,0.03817694999999999,True,0.22264743516702443,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 10:00:00+00:00,11,1.01575,1.0145,1.0145,1.0145,0.0012499999999999734,-0.0007500000000000284,0.030949275000000047,True,0.06462186917141027,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 11:00:00+00:00,12,1.0099999999999998,1.01625,1.01625,1.01625,-0.006250000000000311,-0.0036249999999999893,0.04466332499999977,True,0.05877305373033322,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 12:00:00+00:00,13,1.007,1.016,1.016,1.016,-0.009000000000000119,-0.005625000000000102,0.04540462500000043,True,0.07433163471782853,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 13:00:00+00:00,14,1.0099999999999998,1.0175,1.0175,1.0175,-0.007500000000000284,-0.0011249999999998206,0.028910699999999942,True,0.22050659444428797,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 14:00:00+00:00,15,0.9935,1.01525,1.01525,1.01525,-0.021749999999999936,0.0012499999999999734,0.04707255,True,0.48860747930587806,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 15:00:00+00:00,16,0.99525,1.017,1.017,1.017,-0.021749999999999936,-0.0007499999999999729,0.030763950000000068,True,0.6826171541690815,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 16:00:00+00:00,17,0.99025,1.019,1.019,1.019,-0.028749999999999942,-0.00024999999999997247,0.026872125,True,1.0605785735218174,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 17:00:00+00:00,18,0.9935,1.019,1.019,1.019,-0.025499999999999856,0.00012500000000004174,0.04948177499999998,True,0.5178674370513165,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 18:00:00+00:00,19,0.99375,1.01325,1.01325,1.01325,-0.019499999999999962,0.00037500000000012523,0.046145924999999935,True,0.4306989187019247,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 19:00:00+00:00,20,0.9945,0.9615,0.9615,0.9615,0.03300000000000003,-0.0020000000000000018,0.0833962499999997,True,0.4196831392298833,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 20:00:00+00:00,21,0.99075,1.0612499999999998,1.0612499999999998,1.0612499999999998,-0.07049999999999979,0.002875000000000072,0.05485620000000021,True,1.337588093962024,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 21:00:00+00:00,22,1.01825,1.0755,1.0755,1.0755,-0.0572499999999998,0.005999999999999894,0.05745075000000001,True,1.1009429815972758,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 22:00:00+00:00,23,1.046,1.0175,1.0175,1.0175,0.02849999999999997,0.0,0.04206877500000006,True,0.6774620844082084,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-01 00:00:00+00:00,2025-10-01 23:00:00+00:00,24,1.0479999999999998,0.998,0.998,0.998,0.04999999999999982,-0.004999999999999893,0.04484864999999983,True,1.2263468354119895,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 00:00:00+00:00,1,1.026,0.99625,0.99625,0.99625,0.029750000000000054,0.00012499999999998623,0.04651657499999989,True,0.636869760940055,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 01:00:00+00:00,2,1.0105,0.997,0.997,0.997,0.013499999999999956,-0.0022499999999999742,0.041883449999999996,True,0.37604352077013553,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 02:00:00+00:00,3,0.9895,1.02025,1.02025,1.02025,-0.030750000000000055,0.0011250000000000981,0.042810074999999725,True,0.7445677215001458,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 03:00:00+00:00,4,0.986,1.03,1.03,1.03,-0.04400000000000004,-0.00012499999999998623,0.03799162500000001,True,1.1548597881770006,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 04:00:00+00:00,5,0.986,1.032,1.032,1.032,-0.04600000000000004,0.000250000000000028,0.04262474999999991,True,1.085050352201483,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 05:00:00+00:00,6,0.986,1.032,1.032,1.032,-0.04600000000000004,-0.0030000000000000027,0.03613837500000005,True,1.189870878256147,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 06:00:00+00:00,7,1.072,1.06325,1.06325,1.06325,0.008750000000000036,-0.005249999999999977,0.04818449999999996,True,0.2905498656206877,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 07:00:00+00:00,8,1.01075,1.02775,1.02775,1.02775,-0.016999999999999904,-0.004125000000000045,0.054856199999999966,True,0.23470455481786684,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 08:00:00+00:00,9,0.997,1.0135,1.0135,1.0135,-0.01650000000000007,0.0011249999999999871,0.043922024999999934,True,0.40127931260000155,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 09:00:00+00:00,10,0.99375,1.0099999999999998,1.0099999999999998,1.0099999999999998,-0.016249999999999765,0.0012499999999999734,0.03817694999999999,True,0.45839177828505795,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 10:00:00+00:00,11,1.0,1.01575,1.01575,1.01575,-0.01574999999999993,-0.0007500000000000284,0.030949275000000047,True,0.48466401878557347,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 11:00:00+00:00,12,0.99575,1.0099999999999998,1.0099999999999998,1.0099999999999998,-0.014249999999999763,-0.0036249999999999893,0.04466332499999977,True,0.23789093176560028,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 12:00:00+00:00,13,1.0059999999999998,1.007,1.007,1.007,-0.001000000000000112,-0.005625000000000102,0.04540462500000043,True,0.10186186979850503,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 13:00:00+00:00,14,1.00025,1.0099999999999998,1.0099999999999998,1.0099999999999998,-0.009749999999999703,-0.0011249999999998206,0.028910699999999942,True,0.2983324513069521,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 14:00:00+00:00,15,0.99825,0.9935,0.9935,0.9935,0.004749999999999921,0.0012499999999999734,0.04707255,True,0.07435331206828497,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 15:00:00+00:00,16,0.997,0.99525,0.99525,0.99525,0.0017500000000000293,-0.0007499999999999729,0.030763950000000068,True,0.08126394692489088,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 16:00:00+00:00,17,0.99425,0.99025,0.99025,0.99025,0.0040000000000000036,-0.00024999999999997247,0.026872125,True,0.1581564539462352,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 17:00:00+00:00,18,0.99925,0.9935,0.9935,0.9935,0.005749999999999922,0.00012500000000004174,0.04948177499999998,True,0.11367821788931141,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 18:00:00+00:00,19,1.008,0.99375,0.99375,0.99375,0.014249999999999985,0.00037500000000012523,0.046145924999999935,True,0.30067660362209403,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 19:00:00+00:00,20,0.9845,0.9945,0.9945,0.9945,-0.010000000000000009,-0.0020000000000000018,0.0833962499999997,True,0.09592757468111619,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 20:00:00+00:00,21,1.0125,0.99075,0.99075,0.99075,0.021749999999999936,0.002875000000000072,0.05485620000000021,True,0.344081434732989,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 21:00:00+00:00,22,1.062,1.01825,1.01825,1.01825,0.043749999999999956,0.005999999999999894,0.05745075000000001,True,0.6570845463288131,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 22:00:00+00:00,23,1.0405000000000002,1.046,1.046,1.046,-0.005499999999999838,0.0,0.04206877500000006,True,0.13073829699105408,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-02 00:00:00+00:00,2025-10-02 23:00:00+00:00,24,0.99275,1.0479999999999998,1.0479999999999998,1.0479999999999998,-0.0552499999999998,-0.004999999999999893,0.04484864999999983,True,1.120435063262776,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 00:00:00+00:00,1,0.978,1.026,1.026,1.026,-0.04800000000000004,0.00012499999999998623,0.04651657499999989,True,1.0345774597549398,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 01:00:00+00:00,2,1.0065,1.0105,1.0105,1.0105,-0.0040000000000000036,-0.0022499999999999742,0.041883449999999996,True,0.04178261341890483,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 02:00:00+00:00,3,1.0355,0.9895,0.9895,0.9895,0.04600000000000004,0.0011250000000000981,0.042810074999999725,True,1.0482345569354932,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 03:00:00+00:00,4,1.0399999999999998,0.986,0.986,0.986,0.053999999999999826,-0.00012499999999998623,0.03799162500000001,True,1.4246560919676323,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 04:00:00+00:00,5,1.04025,0.986,0.986,0.986,0.05424999999999991,0.000250000000000028,0.04262474999999991,True,1.2668696004082134,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 05:00:00+00:00,6,1.04225,0.986,0.986,0.986,0.05624999999999991,-0.0030000000000000027,0.03613837500000005,True,1.6395313845738728,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 06:00:00+00:00,7,1.0295,1.072,1.072,1.072,-0.04249999999999998,-0.005249999999999977,0.04818449999999996,True,0.7730701781693291,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 07:00:00+00:00,8,1.01375,1.01075,1.01075,1.01075,0.0029999999999998916,-0.004125000000000045,0.054856199999999966,True,0.12988504489920813,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 08:00:00+00:00,9,1.01275,0.997,0.997,0.997,0.015750000000000042,0.0011249999999999871,0.043922024999999934,True,0.33297645088085254,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 09:00:00+00:00,10,1.02775,0.99375,0.99375,0.99375,0.03399999999999992,0.0012499999999999734,0.03817694999999999,True,0.85784747079062,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 10:00:00+00:00,11,1.0165,1.0,1.0,1.0,0.01649999999999996,-0.0007500000000000284,0.030949275000000047,True,0.5573636216034127,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 11:00:00+00:00,12,1.013,0.99575,0.99575,0.99575,0.017249999999999877,-0.0036249999999999893,0.04466332499999977,True,0.46738571299830395,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 12:00:00+00:00,13,1.0135,1.0059999999999998,1.0059999999999998,1.0059999999999998,0.007500000000000284,-0.005625000000000102,0.04540462500000043,True,0.289067468347118,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 13:00:00+00:00,14,1.018,1.00025,1.00025,1.00025,0.017749999999999932,-0.0011249999999998206,0.028910699999999942,True,0.6528724659036201,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 14:00:00+00:00,15,1.01525,0.99825,0.99825,0.99825,0.017000000000000015,0.0012499999999999734,0.04707255,True,0.33458990430728824,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 15:00:00+00:00,16,1.06975,0.997,0.997,0.997,0.07274999999999998,-0.0007499999999999729,0.030763950000000068,True,2.389160039591788,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 16:00:00+00:00,17,1.11725,0.99425,0.99425,0.99425,0.12300000000000011,-0.00024999999999997247,0.026872125,True,4.58653716444085,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 17:00:00+00:00,18,1.1405,0.99925,0.99925,0.99925,0.1412500000000001,0.00012500000000004174,0.04948177499999998,True,2.8520601777118975,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 18:00:00+00:00,19,1.1357499999999998,1.008,1.008,1.008,0.1277499999999998,0.00037500000000012523,0.046145924999999935,True,2.760265397215461,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 19:00:00+00:00,20,1.0475,0.9845,0.9845,0.9845,0.06300000000000006,-0.0020000000000000018,0.0833962499999997,True,0.779411544284069,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 20:00:00+00:00,21,1.16,1.0125,1.0125,1.0125,0.14749999999999996,0.002875000000000072,0.05485620000000021,True,2.6364385429541115,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 21:00:00+00:00,22,1.1545,1.062,1.062,1.062,0.09250000000000003,0.005999999999999894,0.05745075000000001,True,1.5056374372832404,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 22:00:00+00:00,23,1.12925,1.0405000000000002,1.0405000000000002,1.0405000000000002,0.08874999999999988,0.0,0.04206877500000006,True,2.1096407014466134,False,True,outside_p10_p90
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-03 00:00:00+00:00,2025-10-03 23:00:00+00:00,24,1.1795,0.99275,0.99275,0.99275,0.18674999999999997,-0.004999999999999893,0.04484864999999983,True,4.275491012550001,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 00:00:00+00:00,1,1.1985,0.978,0.978,0.978,0.22049999999999992,0.00012499999999998623,0.04651657499999989,True,4.737558601423266,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 01:00:00+00:00,2,1.2005,1.0065,1.0065,1.0065,0.19399999999999995,-0.0022499999999999742,0.041883449999999996,True,4.68562164769139,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 02:00:00+00:00,3,1.2012500000000002,1.0355,1.0355,1.0355,0.16575000000000006,0.0011250000000000981,0.042810074999999725,True,3.8454732910419107,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 03:00:00+00:00,4,1.2015,1.0399999999999998,1.0399999999999998,1.0399999999999998,0.1615000000000002,-0.00012499999999998623,0.03799162500000001,True,4.254227082942626,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 04:00:00+00:00,5,1.2007500000000002,1.04025,1.04025,1.04025,0.1605000000000003,0.000250000000000028,0.04262474999999991,True,3.7595528419521664,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 05:00:00+00:00,6,1.2455,1.04225,1.04225,1.04225,0.20325000000000015,-0.0030000000000000027,0.03613837500000005,True,5.707229503263494,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 06:00:00+00:00,7,1.286,1.0295,1.0295,1.0295,0.25649999999999995,-0.005249999999999977,0.04818449999999996,True,5.432244809015351,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 07:00:00+00:00,8,1.2105,1.01375,1.01375,1.01375,0.19674999999999998,-0.004125000000000045,0.054856199999999966,True,3.6618467921584097,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 08:00:00+00:00,9,1.24,1.01275,1.01275,1.01275,0.22724999999999995,0.0011249999999999871,0.043922024999999934,True,5.148328202080854,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 09:00:00+00:00,10,1.28975,1.02775,1.02775,1.02775,0.262,0.0012499999999999734,0.03817694999999999,True,6.830037496447467,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 10:00:00+00:00,11,1.29275,1.0165,1.0165,1.0165,0.2762500000000001,-0.0007500000000000284,0.030949275000000047,True,8.95012888024032,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 11:00:00+00:00,12,1.287,1.013,1.013,1.013,0.274,-0.0036249999999999893,0.04466332499999977,True,6.215950111193052,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 12:00:00+00:00,13,1.29,1.0135,1.0135,1.0135,0.27649999999999997,-0.005625000000000102,0.04540462500000043,True,6.213574057708822,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 13:00:00+00:00,14,1.29275,1.018,1.018,1.018,0.27475000000000005,-0.0011249999999998206,0.028910699999999942,True,9.542314783107999,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 14:00:00+00:00,15,1.2945,1.01525,1.01525,1.01525,0.27925,0.0012499999999999734,0.04707255,True,5.9057773585667235,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 15:00:00+00:00,16,1.3139999999999998,1.06975,1.06975,1.06975,0.24424999999999986,-0.0007499999999999729,0.030763950000000068,True,7.963866798639294,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 16:00:00+00:00,17,1.3535,1.11725,1.11725,1.11725,0.23624999999999985,-0.00024999999999997247,0.026872125,True,8.800941496067015,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 17:00:00+00:00,18,1.39125,1.1405,1.1405,1.1405,0.25075000000000003,0.00012500000000004174,0.04948177499999998,True,5.0649961526238725,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 18:00:00+00:00,19,1.40675,1.1357499999999998,1.1357499999999998,1.1357499999999998,0.27100000000000013,0.00037500000000012523,0.046145924999999935,True,5.864548169746308,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 19:00:00+00:00,20,1.41025,1.0475,1.0475,1.0475,0.3627499999999999,-0.0020000000000000018,0.0833962499999997,True,4.373697858117136,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 20:00:00+00:00,21,1.4325,1.16,1.16,1.16,0.2725000000000002,0.002875000000000072,0.05485620000000021,True,4.915123541185848,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 21:00:00+00:00,22,1.4632500000000002,1.1545,1.1545,1.1545,0.3087500000000001,0.005999999999999894,0.05745075000000001,True,5.269731030491337,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 22:00:00+00:00,23,1.47075,1.12925,1.12925,1.12925,0.3414999999999999,0.0,0.04206877500000006,True,8.11765971317205,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-04 00:00:00+00:00,2025-10-04 23:00:00+00:00,24,1.4880000000000002,1.1795,1.1795,1.1795,0.3085000000000002,-0.004999999999999893,0.04484864999999983,True,6.990176961848379,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-05 00:00:00+00:00,2025-10-05 00:00:00+00:00,1,1.495,1.1985,1.1985,1.1985,0.2965000000000002,0.00012499999999998623,0.04651657499999989,True,6.371384823581721,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-05 00:00:00+00:00,2025-10-05 01:00:00+00:00,2,1.49575,1.2005,1.2005,1.2005,0.29525,-0.0022499999999999742,0.041883449999999996,True,7.103044281213702,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-05 00:00:00+00:00,2025-10-05 02:00:00+00:00,3,1.49675,1.2012500000000002,1.2012500000000002,1.2012500000000002,0.2954999999999999,0.0011250000000000981,0.042810074999999725,True,6.876301898560133,True,True,outside_p10_p90|large_residual
0dcf81cb-5305-4e0b-b150-9b733ac44d0b,2025-10-05 00:00:00+00:00,2025-10-05 03:00:00+00:00,4,1.512,1.2015,1.2015,1.2015,0.3105,-0.00012499999999998623,0.03799162500000001,True,8.176144084387017,True,True,outside_p10_p90|large_residual
